id_Producto,Cantidad_de_repeticiones 
19064,2
35801,2
8374,2
6404,2
35701,2
15254,2
11119,2
919,2
7215,2
33324,2
20775,2
35323,2
32180,2
37048,2
8599,2
40435,2
30807,2
20522,2
18661,2
39011,2
31839,2
4710,2
6917,2
35602,2
38958,2
36688,2
42999,2
13786,2
16389,2
42484,2
26474,2
30896,2
42451,2
49526,2
39943,2
5190,2
22488,2
20260,2
22405,2
13760,2
24175,2
12837,2
47294,2
44544,2
30555,2
37721,2
45008,2
44055,2
3412,2
41830,2
49559,2
42023,2
40433,2
27212,2
42864,2
43090,2
37757,2
15564,2
40419,2
45274,2
49674,2
46192,2
28948,2
14231,2
704,2
21081,2
15480,2
9498,2
25635,2
12479,2
15559,2
42362,2
39745,2
28690,2
48425,2
5724,2
23367,2
34672,2
47465,2
12370,2
41760,2
9380,2
48345,2
25365,2
1191,2
30369,2
13426,2
27261,2
20921,2
23998,2
5051,2
22626,2
18228,2
16322,2
7347,2
15546,2
42057,2
33518,2
26758,2
48893,2
11243,2
24766,2
40510,2
3553,2
38638,2
1431,2
30624,2
42854,2
8055,2
20074,2
4460,2
29772,2
43992,2
8213,2
25178,2
1978,2
18484,2
26630,2
571,2
48580,2
29637,2
29208,2
43783,2
45423,2
23310,2
44876,2
17194,2
20642,2
14544,2
34454,2
42072,2
19608,2
47722,2
36455,2
34884,2
41742,2
15497,2
40768,2
25941,2
35501,2
33907,2
5397,2
45379,2
44226,2
39951,2
43220,2
32209,2
47201,2
13633,2
47582,2
26175,2
40577,2
38,2
19770,2
43707,2
19533,2
47278,2
22996,2
48081,2
29645,2
48074,2
36516,2
11621,2
41494,2
36483,2
19430,2
15745,2
16778,2
45978,2
43930,2
12596,2
20611,2
35410,2
36627,2
43315,2
25498,2
40841,2
22319,2
30595,2
39192,2
17754,2
6451,2
21718,2
40383,2
8359,2
2683,2
23608,2
9908,2
29567,2
9842,2
30046,2
21838,2
9030,2
28040,2
33244,2
43133,2
35928,2
26465,2
28394,2
6202,2
15603,2
18223,2
5075,2
47210,2
33576,2
43440,2
30311,2
12661,2
33553,2
5419,2
5739,2
28302,2
41254,2
22269,2
32512,2
43395,2
15775,2
48177,2
25761,2
29246,2
10260,2
44634,2
18149,2
6017,2
29649,2
2784,2
21556,2
19391,2
24348,2
30762,2
40024,2
30963,2
10783,2
34415,2
26053,2
41502,2
23108,2
26578,2
24077,2
32447,2
22336,2
43680,2
32571,2
43453,2
37865,2
33397,2
42537,2
17671,2
7424,2
3352,2
41595,2
14049,2
38201,2
23967,2
20461,2
20360,2
36984,2
46862,2
42631,2
30979,2
23406,2
34198,2
49147,2
36589,2
29381,2
42961,2
6356,2
37503,2
39654,2
8552,2
42463,2
33971,2
48638,2
4980,2
29324,2
34751,2
16187,2
40149,2
42167,2
2526,2
36721,2
28091,2
33742,2
35849,2
29760,2
30763,2
21427,2
302,2
40837,2
18633,2
23520,2
4080,2
24504,2
11724,2
13564,2
20573,2
21627,2
22158,2
1222,2
47929,2
43529,2
3741,2
34460,2
32577,2
17991,2
19317,2
14949,2
10076,2
40673,2
31180,2
208,2
19474,2
5634,2
11731,2
44370,2
18029,2
40567,2
40655,2
46032,2
6030,2
3558,2
27689,2
37485,2
26070,2
23337,2
42859,2
14824,2
22529,2
26952,2
42855,2
44941,2
47797,2
24990,2
5921,2
15738,2
48783,2
43494,2
49253,2
29831,2
18944,2
35924,2
46261,2
7535,2
44274,2
40976,2
36762,2
14538,2
15965,2
9485,2
44237,2
43110,2
45702,2
35290,2
37384,2
1899,2
10207,2
11805,2
22780,2
17687,2
23747,2
18264,2
1325,2
2758,2
48091,2
10943,2
23720,2
37845,2
20719,2
8473,2
45277,2
11998,2
26565,2
20341,2
45779,2
16687,2
40923,2
36297,2
9629,2
39836,2
1734,2
34822,2
22972,2
41025,2
28101,2
40105,2
9168,2
33220,2
15903,2
16940,2
10052,2
42343,2
28490,2
40833,2
22860,2
48126,2
4777,2
25654,2
19848,2
38937,2
40896,2
22401,2
45777,2
1881,2
45561,2
24760,2
26903,2
47116,2
32006,2
585,2
48987,2
13632,2
34369,2
27112,2
15811,2
4704,2
45469,2
31685,2
16064,2
29342,2
11056,2
2686,2
22294,2
24525,2
36096,2
24732,2
2914,2
11691,2
4644,2
36542,2
47954,2
49063,2
23034,2
33371,2
11736,2
26632,2
17088,2
35259,2
1814,2
5950,2
2628,2
31669,2
16157,2
17787,2
14583,2
10283,2
15617,2
18756,2
28611,2
20349,2
39488,2
31482,2
47536,2
48478,2
26356,2
22088,2
24050,2
48542,2
28102,2
14793,2
23937,2
6319,2
23456,2
18981,2
6840,2
15893,2
4408,2
12881,2
1421,2
16887,2
41911,2
4153,2
49101,2
10596,2
23555,2
16085,2
2917,2
3591,2
23392,2
38898,2
41638,2
36710,2
12079,2
1923,2
33883,2
3903,2
36350,2
32432,2
40687,2
36882,2
34832,2
47665,2
31418,2
28772,2
30415,2
41051,2
41000,2
39514,2
40121,2
30544,2
36171,2
19526,2
22778,2
31643,2
10236,2
31017,2
14432,2
12528,2
3685,2
37404,2
2363,2
47461,2
42439,2
108,2
25460,2
11077,2
11912,2
5538,2
4625,2
32719,2
31787,2
22445,2
2407,2
4348,2
43536,2
7998,2
8114,2
29391,2
7545,2
38005,2
42610,2
36745,2
8874,2
24290,2
32925,2
9306,2
7601,2
47073,2
41762,2
7202,2
2614,2
6898,2
15495,2
39396,2
20151,2
29552,2
17942,2
14299,2
42152,2
29008,2
23238,2
35972,2
13308,2
32749,2
28256,2
36630,2
35160,2
8060,2
31761,2
2728,2
24798,2
20946,2
698,2
44902,2
40046,2
44034,2
38149,2
11994,2
25078,2
26377,2
37537,2
14382,2
40525,2
44998,2
40393,2
8862,2
31947,2
45729,2
27332,2
13091,2
40811,2
12105,2
34700,2
5778,2
5125,2
14865,2
25213,2
46728,2
20347,2
40855,2
27248,2
472,2
3236,2
48792,2
20892,2
33993,2
4263,2
26162,2
4057,2
22076,2
30370,2
30988,2
1001,2
5231,2
22104,2
43890,2
26783,2
8980,2
46121,2
27898,2
44286,2
29608,2
18690,2
40797,2
9565,2
18069,2
870,2
26560,2
6362,2
36334,2
19880,2
9488,2
32462,2
18563,2
41936,2
38867,2
34787,2
7938,2
40267,2
44832,2
11246,2
18657,2
10905,2
13969,2
19023,2
45366,2
47732,2
11606,2
19825,2
37521,2
9338,2
39985,2
34286,2
35385,2
44499,2
26850,2
29171,2
46934,2
4666,2
49193,2
43574,2
48997,2
19481,2
34296,2
20643,2
7994,2
42838,2
40803,2
32340,2
36384,2
4715,2
21204,2
42064,2
43507,2
39697,2
18231,2
8405,2
21666,2
29002,2
7858,2
31223,2
41739,2
13112,2
610,2
13051,2
28680,2
11593,2
716,2
39081,2
42288,2
43493,2
33934,2
8083,2
21263,2
29632,2
22997,2
36964,2
19346,2
7937,2
21079,2
12900,2
10703,2
19163,2
7298,2
49461,2
37137,2
37440,2
32957,2
8616,2
33159,2
37135,2
18367,2
8689,2
1624,2
38079,2
3122,2
48489,2
42523,2
1206,2
33892,2
45903,2
33004,2
46085,2
7816,2
39080,2
33254,2
21045,2
49268,2
20288,2
15648,2
1965,2
41378,2
20913,2
29703,2
18540,2
5813,2
29070,2
7007,2
16590,2
22324,2
8748,2
6831,2
27618,2
34922,2
30174,2
11864,2
2341,2
22468,2
45360,2
27709,2
41326,2
30911,2
12999,2
11285,2
46927,2
37682,2
10238,2
13182,2
9676,2
31165,2
29579,2
30228,2
31010,2
49311,2
28187,2
1013,2
23289,2
32479,2
49050,2
30580,2
40092,2
16909,2
47038,2
43984,2
21998,2
21566,2
34952,2
21736,2
9942,2
15966,2
40477,2
49069,2
44685,2
13335,2
39722,2
19939,2
41307,2
46375,2
28895,2
45071,2
27211,2
42993,2
28138,2
28542,2
1854,2
40642,2
48388,2
24298,2
18611,2
24449,2
41286,2
16851,2
674,2
35484,2
20097,2
22098,2
32306,2
45502,2
29172,2
6157,2
29194,2
6627,2
14802,2
24778,2
45997,2
28701,2
15994,2
4543,2
44209,2
38500,2
11883,2
35875,2
16257,2
11058,2
17737,2
7329,2
12643,2
12530,2
41200,2
42797,2
6937,2
9627,2
45456,2
41497,2
45153,2
17176,2
40813,2
43882,2
28260,2
2258,2
10146,2
19118,2
31455,2
1245,2
35677,2
11795,2
2166,2
29254,2
20556,2
154,2
18685,2
30714,2
27731,2
25629,2
32763,2
14980,2
18497,2
27791,2
9105,2
28616,2
16894,2
10113,2
7008,2
5199,2
36222,2
43064,2
12439,2
21328,2
7203,2
41704,2
35758,2
21082,2
11979,2
8681,2
18145,2
453,2
576,2
12956,2
8051,2
31516,2
29844,2
45508,2
13386,2
39382,2
45160,2
37394,2
31161,2
19985,2
4653,2
5753,2
396,2
17784,2
1497,2
6995,2
44621,2
33902,2
19652,2
34555,2
12003,2
33328,2
14368,2
43423,2
49105,2
10940,2
27372,2
15352,2
30475,2
27507,2
17336,2
35817,2
4331,2
28587,2
7019,2
21268,2
15938,2
4509,2
30868,2
21768,2
15493,2
14383,2
915,2
24676,2
42245,2
35595,2
679,2
1192,2
42921,2
28685,2
36588,2
12947,2
5838,2
28924,2
1833,2
2199,2
42881,2
28509,2
47572,2
22,2
35575,2
21660,2
45816,2
19229,2
26478,2
35927,2
2986,2
8591,2
45559,2
27523,2
35204,2
44079,2
19758,2
25661,2
13862,2
23220,2
7092,2
31142,2
20375,2
34996,2
1435,2
15323,2
38041,2
13587,2
28045,2
20238,2
19633,2
39864,2
24640,2
3198,2
18510,2
5920,2
14998,2
42590,2
16058,2
13206,2
39650,2
16047,2
12410,2
28631,2
18857,2
1496,2
29150,2
48652,2
28821,2
3079,2
28009,2
22694,2
28662,2
40367,2
33620,2
1031,2
38478,2
23035,2
24485,2
15451,2
47713,2
19917,2
35889,2
21860,2
12106,2
39839,2
47424,2
6220,2
47122,2
40074,2
49066,2
6349,2
45401,2
5619,2
10712,2
24312,2
4430,2
13003,2
4427,2
43287,2
45755,2
20856,2
41670,2
38263,2
23920,2
13975,2
25148,2
20270,2
30393,2
21336,2
20646,2
20020,2
6246,2
28135,2
31786,2
24813,2
48314,2
4626,2
37028,2
26741,2
10911,2
41659,2
49446,2
29634,2
22314,2
1549,2
30866,2
31934,2
26507,2
47565,2
12694,2
15919,2
39188,2
6363,2
37874,2
46057,2
38606,2
12256,2
21858,2
18922,2
18872,2
22799,2
35728,2
18802,2
8407,2
40487,2
39093,2
21976,2
44842,2
19357,2
20924,2
40151,2
10250,2
41184,2
16175,2
40800,2
28488,2
15255,2
11646,2
8626,2
29144,2
42718,2
22985,2
804,2
16392,2
3259,2
28944,2
20228,2
28477,2
32454,2
2476,2
23040,2
17432,2
33823,2
4830,2
15415,2
47669,2
6536,2
30364,2
36970,2
28183,2
1362,2
34730,2
43797,2
16957,2
46509,2
11696,2
17343,2
33024,2
14615,2
29593,2
48061,2
41788,2
13555,2
4973,2
40067,2
24017,2
27962,2
46863,2
34738,2
37799,2
13867,2
10035,2
46237,2
13309,2
6264,2
24960,2
40013,2
1488,2
20778,2
24048,2
22049,2
40736,2
1264,2
15062,2
28957,2
25750,2
7591,2
8050,2
3728,2
27675,2
14964,2
7558,2
21787,2
8039,2
27293,2
15687,2
16165,2
48632,2
4864,2
36730,2
39847,2
33924,2
11954,2
4051,2
31419,2
19058,2
8291,2
34060,2
1050,2
15770,2
31857,2
22762,2
45568,2
22424,2
11585,2
34920,2
34903,2
32592,2
30298,2
21531,2
11949,2
22172,2
31943,2
3175,2
43117,2
12833,2
12637,2
47858,2
7064,2
42906,2
26182,2
26270,2
20212,2
7341,2
48688,2
35675,2
36243,2
11948,2
10907,2
9927,2
8308,2
48434,2
24417,2
105,2
48827,2
17278,2
25726,2
47212,2
3354,2
321,2
36562,2
2308,2
38361,2
37644,2
24317,2
709,2
24656,2
4156,2
2918,2
21654,2
23905,2
16104,2
1329,2
38839,2
42681,2
18466,2
27861,2
9683,2
45935,2
5355,2
48773,2
26418,2
28556,2
33207,2
45653,2
18620,2
14193,2
27272,2
28507,2
23439,2
32246,2
10961,2
6126,2
46406,2
11386,2
10677,2
21912,2
25395,2
10810,2
39229,2
26368,2
13429,2
33876,2
12270,2
21585,2
8909,2
6570,2
48221,2
45792,2
10405,2
16208,2
16954,2
14329,2
48449,2
3671,2
13770,2
46895,2
27084,2
9232,2
16366,2
43052,2
26517,2
29318,2
14207,2
36053,2
23614,2
44759,2
18254,2
35802,2
34054,2
49458,2
42081,2
15972,2
20000,2
32670,2
46178,2
19096,2
17152,2
40694,2
19323,2
15037,2
44649,2
42952,2
36300,2
3686,2
29192,2
11705,2
18282,2
29693,2
26153,2
24769,2
7495,2
46525,2
27491,2
25768,2
16536,2
35421,2
24515,2
46101,2
39015,2
24905,2
13036,2
48427,2
28595,2
4316,2
41152,2
35680,2
676,2
23336,2
36580,2
11167,2
4803,2
24494,2
7293,2
20598,2
38002,2
8543,2
2466,2
37060,2
4205,2
47686,2
7714,2
41825,2
37898,2
6124,2
35012,2
3333,2
16690,2
7359,2
44294,2
36045,2
27756,2
22634,2
43339,2
24379,2
26226,2
10466,2
40597,2
20411,2
22284,2
26750,2
23223,2
24520,2
12712,2
46466,2
38121,2
4859,2
30055,2
47239,2
6226,2
11396,2
35039,2
22486,2
45857,2
29743,2
36971,2
13100,2
9729,2
21210,2
40758,2
12533,2
38103,2
1895,2
24844,2
44360,2
2561,2
5752,2
7671,2
36800,2
20101,2
47829,2
29337,2
4548,2
14217,2
11626,2
36187,2
39910,2
25027,2
29314,2
2492,2
10000,2
7650,2
41877,2
27860,2
15855,2
22207,2
1731,2
42639,2
45904,2
42251,2
36427,2
23717,2
28557,2
17799,2
42933,2
18407,2
30983,2
46076,2
31247,2
366,2
36634,2
26631,2
8085,2
49097,2
28932,2
44733,2
45226,2
25708,2
2143,2
7698,2
36292,2
26853,2
24512,2
14522,2
42755,2
43153,2
7395,2
44032,2
12651,2
16269,2
2262,2
2542,2
42126,2
13871,2
12511,2
21122,2
12117,2
33888,2
48155,2
18508,2
6802,2
4112,2
49459,2
10963,2
4823,2
399,2
3444,2
12557,2
4093,2
45719,2
4353,2
28159,2
32366,2
16433,2
20949,2
9504,2
6806,2
33092,2
18100,2
47113,2
15431,2
47213,2
32739,2
24662,2
38435,2
13358,2
8117,2
6040,2
27915,2
45203,2
398,2
17818,2
107,2
38319,2
29227,2
36249,2
32862,2
23327,2
45280,2
33697,2
1109,2
24576,2
40224,2
34452,2
1274,2
41426,2
8627,2
18390,2
45414,2
29992,2
10553,2
18490,2
17831,2
43473,2
2577,2
20165,2
42877,2
48528,2
17525,2
44466,2
13407,2
12199,2
26796,2
13967,2
3056,2
13595,2
30554,2
45726,2
12689,2
35787,2
16429,2
11934,2
46975,2
39996,2
45510,2
32790,2
44868,2
46017,2
21665,2
9560,2
28231,2
32513,2
49651,2
25835,2
48011,2
24901,2
4135,2
9145,2
46567,2
15733,2
28117,2
35954,2
44833,2
46156,2
3109,2
9522,2
10081,2
47470,2
36346,2
14205,2
30640,2
27339,2
11789,2
7273,2
10143,2
34840,2
20439,2
42009,2
38354,2
29803,2
43322,2
40235,2
49589,2
12202,2
16544,2
677,2
18701,2
30612,2
28057,2
35099,2
14006,2
31045,2
4883,2
11924,2
6080,2
6782,2
44608,2
20948,2
4511,2
41600,2
18014,2
13411,2
24734,2
1705,2
16769,2
36693,2
1024,2
11339,2
49009,2
1221,2
23661,2
12021,2
41955,2
31201,2
15300,2
22003,2
23895,2
19212,2
39486,2
26690,2
22862,2
5034,2
38552,2
47707,2
33445,2
4267,2
39498,2
28320,2
8793,2
18831,2
45354,2
21370,2
32314,2
18667,2
19245,2
47263,2
18863,2
2032,2
43061,2
41683,2
39710,2
21876,2
30215,2
45039,2
48040,2
14816,2
2424,2
6714,2
8327,2
34351,2
30285,2
38202,2
45044,2
33088,2
3905,2
18431,2
4342,2
25822,2
5940,2
24927,2
6014,2
26718,2
18679,2
10679,2
21142,2
1866,2
21515,2
29855,2
31038,2
32540,2
48752,2
3083,2
11822,2
40385,2
36302,2
39390,2
31254,2
33595,2
9751,2
18612,2
22014,2
28246,2
21337,2
27834,2
39138,2
47566,2
9655,2
4484,2
37261,2
12062,2
23880,2
35543,2
42322,2
31738,2
44347,2
46497,2
21034,2
27786,2
42190,2
39316,2
17546,2
8853,2
39419,2
10209,2
31463,2
40452,2
3128,2
19237,2
17359,2
887,2
14503,2
45539,2
22743,2
35799,2
25004,2
21785,2
30107,2
43181,2
48703,2
29435,2
35368,2
23626,2
8147,2
22665,2
11932,2
28704,2
29718,2
16299,2
23419,2
7666,2
46872,2
15809,2
32725,2
43306,2
40990,2
44239,2
26591,2
44657,2
36331,2
12344,2
6584,2
22002,2
4944,2
34319,2
45209,2
9733,2
44809,2
2898,2
31914,2
48937,2
6743,2
20335,2
46255,2
30354,2
2415,2
29786,2
17641,2
14956,2
44251,2
28665,2
12014,2
20149,2
47906,2
1920,2
6161,2
3422,2
2835,2
23641,2
27081,2
11684,2
4151,2
18491,2
31034,2
20547,2
26326,2
15095,2
20249,2
33133,2
17346,2
36769,2
36979,2
42493,2
25378,2
36000,2
24932,2
34200,2
22630,2
32696,2
39923,2
7377,2
27140,2
13832,2
42860,2
26258,2
4172,2
48522,2
13063,2
3049,2
3747,2
45746,2
9404,2
8499,2
27534,2
24134,2
16184,2
20128,2
42077,2
28495,2
34883,2
23997,2
40015,2
34130,2
27368,2
7586,2
5839,2
17473,2
22966,2
34907,2
12711,2
43292,2
6290,2
22086,2
44218,2
41350,2
32593,2
37162,2
26734,2
33652,2
20444,2
44938,2
1654,2
12123,2
45738,2
36388,2
17685,2
38316,2
7934,2
40513,2
5639,2
34733,2
42482,2
45731,2
34725,2
4712,2
637,2
8564,2
46548,2
10420,2
25655,2
43420,2
43497,2
11439,2
36182,2
33828,2
29507,2
29729,2
20735,2
25356,2
45365,2
27782,2
19897,2
23675,2
6553,2
30575,2
2093,2
40740,2
34501,2
17972,2
32838,2
21984,2
29012,2
4780,2
14868,2
43927,2
26342,2
26902,2
22259,2
12726,2
44023,2
5736,2
953,2
14943,2
5461,2
36946,2
8119,2
20139,2
28812,2
49004,2
9115,2
5800,2
27182,2
36505,2
21674,2
32076,2
13026,2
35848,2
15296,2
33570,2
27543,2
9693,2
22226,2
15699,2
17962,2
8317,2
682,2
32631,2
47515,2
39287,2
43297,2
49591,2
29470,2
10242,2
17000,2
38472,2
17444,2
29072,2
16815,2
900,2
15240,2
23489,2
31620,2
34474,2
34406,2
10824,2
31090,2
33900,2
24450,2
12328,2
46420,2
49262,2
11186,2
37944,2
16354,2
11708,2
25444,2
24980,2
17557,2
42749,2
5052,2
30547,2
1780,2
6305,2
15666,2
39255,2
36402,2
45839,2
21967,2
3483,2
42866,2
44223,2
11105,2
19423,2
24191,2
9291,2
16485,2
46733,2
25916,2
37314,2
41818,2
32021,2
47578,2
16025,2
47130,2
44017,2
44054,2
29209,2
20032,2
11372,2
31967,2
39047,2
16126,2
10088,2
28416,2
27517,2
40718,2
28856,2
49470,2
2610,2
17189,2
14106,2
44921,2
28262,2
8771,2
14883,2
32417,2
10932,2
3472,2
11086,2
7727,2
18420,2
42021,2
20554,2
8595,2
31622,2
45893,2
34354,2
13593,2
7438,2
48915,2
18890,2
34464,2
26154,2
27394,2
21433,2
16468,2
32535,2
33545,2
24921,2
13224,2
34246,2
26515,2
15688,2
110,2
25632,2
39376,2
43059,2
19026,2
26014,2
48609,2
28995,2
25326,2
819,2
28455,2
49073,2
32158,2
27051,2
12184,2
31417,2
22976,2
8456,2
19918,2
39768,2
35811,2
17071,2
35648,2
21475,2
32841,2
7697,2
21018,2
17656,2
6958,2
33692,2
25595,2
73,2
39515,2
1182,2
8000,2
45119,2
2903,2
24958,2
34104,2
2682,2
41616,2
680,2
10735,2
28638,2
41791,2
35404,2
25859,2
48917,2
34924,2
19870,2
19409,2
42815,2
21490,2
31310,2
37659,2
4637,2
31941,2
6666,2
40993,2
45760,2
42132,2
30889,2
9552,2
22830,2
13136,2
4124,2
19353,2
6068,2
8483,2
5860,2
20194,2
1928,2
37184,2
32606,2
1955,2
5943,2
650,2
25339,2
21046,2
11084,2
16671,2
22408,2
42795,2
26616,2
36232,2
9960,2
3456,2
19622,2
44003,2
35794,2
2688,2
41187,2
41150,2
47627,2
11004,2
12475,2
4355,2
5555,2
4542,2
22914,2
16755,2
30936,2
42670,2
15362,2
33683,2
27075,2
13218,2
5851,2
37282,2
20997,2
18930,2
45348,2
10450,2
33958,2
27499,2
27882,2
39318,2
8562,2
25436,2
4272,2
25180,2
31795,2
10535,2
496,2
25486,2
18440,2
39808,2
29988,2
31870,2
24505,2
31904,2
37024,2
23611,2
46545,2
2123,2
49214,2
2920,2
38327,2
48148,2
39868,2
951,2
15684,2
14988,2
10043,2
40250,2
17084,2
30221,2
17136,2
7138,2
15080,2
26658,2
18505,2
12619,2
39267,2
688,2
4041,2
29876,2
18979,2
34032,2
21693,2
25532,2
48550,2
30515,2
26614,2
1972,2
22261,2
7101,2
9040,2
9379,2
10281,2
35528,2
39273,2
48942,2
34085,2
33760,2
47175,2
11368,2
36319,2
35564,2
26464,2
1279,2
31056,2
16656,2
49391,2
26833,2
34926,2
37102,2
7263,2
22410,2
11111,2
20806,2
29532,2
22868,2
18913,2
4134,2
7859,2
37482,2
27131,2
30008,2
37639,2
15,2
13399,2
26851,2
23022,2
32909,2
32708,2
33691,2
5154,2
40853,2
46564,2
15521,2
24637,2
42651,2
42379,2
41397,2
20321,2
24075,2
30400,2
10608,2
655,2
22873,2
10062,2
33912,2
48424,2
37424,2
42521,2
37822,2
43674,2
29665,2
45270,2
41153,2
2818,2
31007,2
8011,2
49376,2
16717,2
929,2
46399,2
40058,2
18650,2
14610,2
40895,2
24226,2
22310,2
98,2
20558,2
6960,2
27816,2
8459,2
19853,2
46775,2
35426,2
12242,2
29017,2
5832,2
3017,2
30521,2
42449,2
15768,2
29488,2
9737,2
46036,2
38998,2
1601,2
48817,2
45928,2
8472,2
34687,2
3314,2
35593,2
23218,2
17834,2
7532,2
45069,2
33475,2
35764,2
16173,2
34714,2
19380,2
21453,2
43650,2
11338,2
27657,2
12006,2
9260,2
12119,2
31359,2
28970,2
36299,2
15044,2
42385,2
48656,2
4378,2
38350,2
37000,2
2984,2
49078,2
28926,2
18734,2
46143,2
44890,2
40262,2
37862,2
38434,2
37760,2
4964,2
2892,2
43214,2
23521,2
26304,2
12503,2
42054,2
8161,2
42436,2
40658,2
11436,2
9697,2
47568,2
46624,2
37512,2
18039,2
32149,2
20629,2
3288,2
43417,2
8798,2
33101,2
48892,2
40306,2
10161,2
8517,2
11761,2
35459,2
45114,2
33643,2
34639,2
8688,2
48098,2
6854,2
28729,2
240,2
5399,2
36282,2
9191,2
5216,2
13590,2
39084,2
34271,2
6556,2
41204,2
2126,2
26854,2
43706,2
45047,2
1948,2
27034,2
46851,2
16547,2
5302,2
19284,2
37020,2
11584,2
20417,2
7108,2
47979,2
37195,2
33583,2
8373,2
25293,2
19200,2
28401,2
44850,2
36503,2
18693,2
13404,2
9933,2
5217,2
47341,2
37054,2
26136,2
48740,2
43864,2
1205,2
35807,2
3359,2
2497,2
39096,2
31272,2
8065,2
26191,2
24596,2
45996,2
26989,2
565,2
38910,2
27036,2
24084,2
29902,2
8418,2
30852,2
35955,2
42660,2
46756,2
12034,2
9353,2
9545,2
17552,2
4454,2
9302,2
29514,2
67,2
4761,2
8622,2
15302,2
45487,2
12365,2
4786,2
16636,2
17382,2
41358,2
35174,2
9039,2
17765,2
21882,2
37979,2
48469,2
37439,2
9750,2
12461,2
23114,2
41312,2
4318,2
31664,2
29701,2
24299,2
34395,2
12571,2
33646,2
19066,2
35021,2
9780,2
16318,2
12532,2
37187,2
23065,2
49369,2
2703,2
33860,2
48414,2
2634,2
2414,2
38196,2
9899,2
22043,2
14212,2
32887,2
27638,2
43007,2
38188,2
45900,2
33054,2
22161,2
17999,2
32323,2
34159,2
49592,2
40436,2
49291,2
44024,2
14815,2
3059,2
7962,2
17271,2
42355,2
8333,2
10634,2
6703,2
34567,2
46508,2
21429,2
30297,2
31907,2
872,2
42373,2
27180,2
6167,2
38442,2
35375,2
45146,2
20854,2
15845,2
30961,2
47355,2
8960,2
23556,2
8663,2
26069,2
20235,2
21696,2
15817,2
10663,2
20001,2
10178,2
26953,2
1662,2
9748,2
22643,2
6573,2
2340,2
48350,2
2957,2
25107,2
2142,2
19462,2
17182,2
6094,2
32767,2
22786,2
45252,2
28737,2
4695,2
6798,2
14085,2
9287,2
23268,2
45370,2
14237,2
38178,2
29401,2
7904,2
32494,2
29924,2
523,2
8408,2
36604,2
44701,2
5394,2
28558,2
2017,2
29984,2
34021,2
38812,2
371,2
38069,2
48307,2
9374,2
33349,2
37432,2
39305,2
34900,2
8647,2
27236,2
9926,2
44691,2
40169,2
31051,2
34059,2
5489,2
7083,2
21891,2
8752,2
47764,2
15394,2
26043,2
11810,2
3180,2
35641,2
45057,2
2844,2
5437,2
38682,2
21552,2
15360,2
17684,2
13550,2
49166,2
40106,2
20764,2
46454,2
25053,2
13532,2
3171,2
7799,2
25060,2
7654,2
29316,2
26702,2
39402,2
34237,2
25967,2
47650,2
5715,2
39838,2
49125,2
25735,2
11102,2
2317,2
16012,2
34109,2
30932,2
38731,2
22574,2
40857,2
14838,2
20727,2
47064,2
36457,2
26361,2
29023,2
25858,2
6140,2
8891,2
24603,2
47147,2
12274,2
11180,2
40132,2
1527,2
25264,2
34252,2
35481,2
40270,2
23428,2
18586,2
9678,2
3144,2
39826,2
27698,2
37556,2
31659,2
30254,2
17476,2
16924,2
11709,2
4185,2
28310,2
19974,2
3351,2
12536,2
23707,2
11025,2
12518,2
27899,2
41567,2
33951,2
14920,2
27411,2
2331,2
10480,2
45838,2
43688,2
30355,2
22253,2
10619,2
14392,2
40695,2
8918,2
27049,2
19431,2
28882,2
21945,2
9997,2
37498,2
44598,2
8860,2
30893,2
32101,2
47846,2
10704,2
7132,2
30397,2
38543,2
32042,2
7741,2
32295,2
9539,2
20421,2
16297,2
10406,2
47019,2
32733,2
3281,2
33679,2
35116,2
24892,2
17773,2
33510,2
23751,2
9277,2
21049,2
21320,2
43841,3
49021,3
12815,3
45707,3
6905,3
6447,3
4602,3
26588,3
30395,3
46634,3
8106,3
38260,3
4723,3
29817,3
1328,3
47981,3
15600,3
20863,3
44454,3
18307,3
23787,3
37714,3
49115,3
2647,3
45756,3
6282,3
11204,3
40576,3
16966,3
45642,3
43167,3
37814,3
37985,3
11491,3
22243,3
2181,3
35291,3
15358,3
16675,3
27932,3
48064,3
33882,3
25771,3
45117,3
29512,3
41587,3
31940,3
5481,3
48886,3
42325,3
7410,3
16741,3
11762,3
19143,3
47418,3
39434,3
415,3
36740,3
21395,3
39588,3
23889,3
12032,3
13011,3
20241,3
9870,3
13416,3
20884,3
47882,3
42770,3
37454,3
675,3
49577,3
13268,3
13700,3
15513,3
44451,3
5984,3
17558,3
7028,3
24282,3
32518,3
1407,3
4345,3
48406,3
17934,3
11217,3
10186,3
27041,3
32600,3
31993,3
33194,3
36035,3
6214,3
40968,3
10383,3
27720,3
40294,3
17030,3
44318,3
4075,3
13020,3
37174,3
15585,3
47575,3
23863,3
19976,3
8640,3
3084,3
32963,3
42316,3
33114,3
4013,3
44872,3
14078,3
7813,3
38401,3
48298,3
33022,3
46736,3
28104,3
4874,3
40026,3
16697,3
23013,3
25730,3
24462,3
25519,3
15148,3
41036,3
33870,3
47055,3
46806,3
8273,3
6435,3
9636,3
44725,3
18360,3
20276,3
9610,3
21359,3
8932,3
33010,3
34277,3
42395,3
40955,3
7895,3
8965,3
5809,3
20579,3
24251,3
42752,3
9048,3
39062,3
6865,3
2289,3
26617,3
41,3
22496,3
11176,3
10901,3
