{Bag of Organic Bananas, Limes, Organic Baby Spinach, Unsweetened Almondmilk} => {Organic Hass Avocado}: 0.833
{Green Bell Pepper, Large Lemon, Organic Unsweetened Almond Milk} => {Banana}: 0.833
{Michigan Organic Kale, Red Peppers} => {Organic Baby Spinach}: 0.833
{Organic Lemon, Spring Water} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Carrots, Organic Raspberries} => {Organic Hass Avocado}: 0.833
{Organic Cucumber, Organic Red Bell Pepper, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Organic Baby Arugula, Organic Lemon} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Raspberries, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Banana, Organic Cucumber, Organic Unsweetened Almond Milk} => {Organic Strawberries}: 0.833
{Organic Cilantro, Organic Yellow Onion} => {Organic Red Onion}: 0.833
{Organic Cilantro, Organic Red Onion, Organic Unsweetened Almond Milk} => {Limes}: 0.833
{Bag of Organic Bananas, Fresh Cauliflower, Organic Raspberries} => {Organic Hass Avocado}: 0.833
{Bag of Organic Bananas, Organic Granny Smith Apple, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Organic Granny Smith Apple, Organic Large Extra Fancy Fuji Apple, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Lemon, Organic Raspberries, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Organic Lemon, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Organic Baby Spinach, Organic Gala Apples, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Organic Large Extra Fancy Fuji Apple, Organic Raspberries, Organic Strawberries, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Raspberries, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Organic Baby Carrots, Organic Raspberries, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Organic Cucumber, Organic Grape Tomatoes, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Bag of Organic Bananas, Organic Grape Tomatoes, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Bag of Organic Bananas, Organic Baby Carrots, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Bag of Organic Bananas, Large Lemon, Organic Unsweetened Almond Milk} => {Organic Baby Spinach}: 0.833
{Organic Garlic, Organic Red Onion, Organic Yellow Onion} => {Organic Garnet Sweet Potato (Yam)}: 0.833
{Limes, Organic Raspberries, Organic Red Onion} => {Organic Baby Spinach}: 0.833
{Organic Cucumber, Organic Lemon, Organic Red Onion} => {Bag of Organic Bananas}: 0.833
{Organic Cucumber, Organic Unsweetened Almond Milk, Organic Whole Milk} => {Bag of Organic Bananas}: 0.833
{Organic Raspberries, Organic Strawberries, Organic Whole Milk} => {Bag of Organic Bananas}: 0.833
{Organic Baby Spinach, Organic Lemon, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Limes, Organic Unsweetened Almond Milk} => {Organic Baby Spinach}: 0.833
{Organic Baby Spinach, Organic Strawberries, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.833
{Bag of Organic Bananas, Organic Baby Spinach, Organic Raspberries, Organic Strawberries} => {Organic Hass Avocado}: 0.833
{Organic Cucumber, Organic Strawberries, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.833
{Green Bell Pepper, Spring Water} => {Bag of Organic Bananas}: 0.833
{Organic Baby Spinach, Organic Strawberries, Spring Water} => {Bag of Organic Bananas}: 0.833
{Organic Gala Apples, Red Vine Tomato} => {Banana}: 0.833
{Red Vine Tomato, Sparkling Water Grapefruit} => {Banana}: 0.833
{Red Vine Tomato, Sparkling Water Grapefruit} => {Organic Strawberries}: 0.833
{Banana, Carrots, Red Vine Tomato} => {Organic Baby Spinach}: 0.833
{Green Bell Pepper, Organic Italian Parsley Bunch} => {Yellow Onions}: 0.833
{Bag of Organic Bananas, Organic Italian Parsley Bunch, Organic Yellow Onion} => {Organic Garlic}: 0.833
{Organic Garlic, Organic Italian Parsley Bunch, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Cucumber, Organic Italian Parsley Bunch} => {Organic Garlic}: 0.833
{Banana, Organic Blackberries, Organic Red Onion} => {Organic Avocado}: 0.833
{Organic Blueberries, Red Vine Tomato} => {Large Lemon}: 0.833
{Green Bell Pepper, Red Vine Tomato} => {Organic Baby Spinach}: 0.833
{Organic Baby Carrots, Organic Baby Spinach, Red Vine Tomato} => {Banana}: 0.833
{Organic Baby Carrots, Organic Baby Spinach, Red Vine Tomato} => {Banana}: 0.833
{Banana, Organic Baby Arugula, Organic Raspberries} => {Organic Avocado}: 0.833
{Organic Baby Arugula, Organic Raspberries, Red Vine Tomato} => {Banana}: 0.833
{Organic Cilantro, Organic Raspberries, Organic Strawberries} => {Limes}: 0.833
{Limes, Organic Baby Spinach, Organic Raspberries} => {Large Lemon}: 0.833
{Organic Baby Spinach, Organic Raspberries, Red Vine Tomato} => {Limes}: 0.833
{Organic Hass Avocado, Organic Raspberries, Red Vine Tomato} => {Limes}: 0.833
{Michigan Organic Kale, Organic Cilantro, Organic Red Onion} => {Limes}: 0.833
{Michigan Organic Kale, Organic Cucumber, Organic Garlic} => {Organic Baby Spinach}: 0.833
{Green Bell Pepper, Organic Cucumber, Red Vine Tomato} => {Bag of Organic Bananas}: 0.833
{Green Bell Pepper, Red Peppers, Red Vine Tomato} => {Banana}: 0.833
{Organic Cilantro, Seedless Red Grapes} => {Limes}: 0.833
{Banana, Red Peppers, Red Vine Tomato} => {Organic Avocado}: 0.833
{Organic Garlic, Organic Red Onion, Red Vine Tomato} => {Limes}: 0.833
{Organic Baby Spinach, Organic Strawberries, Yellow Onions} => {Banana}: 0.833
{Organic Cucumber, Red Vine Tomato, Yellow Onions} => {Large Lemon}: 0.833
{Bag of Organic Bananas, Organic Red Onion, Red Vine Tomato} => {Organic Baby Spinach}: 0.833
{Limes, Organic Baby Spinach, Organic Cucumber, Red Vine Tomato} => {Organic Red Onion}: 0.833
{Large Lemon, Organic Cucumber, Organic Red Onion, Red Vine Tomato} => {Limes}: 0.833
{Banana, Organic Cucumber, Organic Red Onion, Red Vine Tomato} => {Organic Baby Spinach}: 0.833
{Banana, Organic Baby Spinach, Organic Cucumber, Red Vine Tomato} => {Organic Red Onion}: 0.833
{Apple Honeycrisp Organic, Organic Whole Milk} => {Banana}: 0.833
{Apple Honeycrisp Organic, Organic Garlic} => {Yellow Onions}: 0.833
{Apple Honeycrisp Organic, Large Lemon, Yellow Onions} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Broccoli Crown} => {Organic Strawberries}: 0.833
{100% Whole Wheat Bread, Apple Honeycrisp Organic} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Strawberries, Organic Yellow Onion} => {Organic Cilantro}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Large Extra Fancy Fuji Apple} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Limes} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Strawberries, Small Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cilantro} => {Organic Baby Spinach}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Cilantro} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Carrots, Organic Red Bell Pepper} => {Organic Yellow Onion}: 0.833
{Apple Honeycrisp Organic, Carrots, Organic Strawberries} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Red Bell Pepper} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Lemon} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Granny Smith Apple, Organic Lemon} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Blueberries, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Garlic, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cilantro, Organic Red Bell Pepper} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cilantro, Organic Garlic} => {Organic Red Bell Pepper}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Garlic, Organic Red Bell Pepper} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Red Bell Pepper, Organic Zucchini} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Red Bell Pepper, Organic Zucchini} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Red Bell Pepper} => {Organic Baby Spinach}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Cucumber, Organic Red Bell Pepper} => {Limes}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Baby Spinach, Organic Cucumber} => {Organic Red Bell Pepper}: 0.833
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Seedless Red Grapes} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Lemon, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Lemon, Organic Red Bell Pepper} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Lemon, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Garlic, Organic Lemon} => {Organic Yellow Onion}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Baby Spinach, Organic Red Bell Pepper} => {Organic Red Onion}: 0.833
{Apple Honeycrisp Organic, Organic Cucumber, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Raspberries, Organic Red Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Baby Arugula, Organic Baby Spinach} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Seedless Red Grapes} => {Organic Garlic}: 0.833
{Organic Cilantro, Organic Garlic, Organic Raspberries, Seedless Red Grapes} => {Limes}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Strawberries} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Garlic} => {Organic Raspberries}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Garlic, Organic Raspberries} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Blueberries, Organic Cilantro, Organic Raspberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Garlic} => {Organic Cilantro}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Garlic} => {Limes}: 0.833
{Apple Honeycrisp Organic, Organic Cucumber, Organic Red Onion} => {Organic Yellow Onion}: 0.833
{Apple Honeycrisp Organic, Organic Red Onion, Organic Strawberries} => {Organic Cilantro}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Red Onion} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Lemon} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Lemon, Organic Strawberries} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Garlic, Organic Lemon} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Strawberries} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Garlic, Organic Strawberries} => {Organic Cilantro}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Garlic, Organic Raspberries} => {Organic Cilantro}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Cilantro, Organic Raspberries} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Cilantro, Organic Yellow Onion} => {Organic Lemon}: 0.833
{Apple Honeycrisp Organic, Asparagus, Organic Garlic} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Strawberries, Seedless Red Grapes} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Baby Spinach} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Baby Spinach, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Fresh Cauliflower, Organic Strawberries} => {Organic Raspberries}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Fresh Cauliflower} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Raspberries} => {Organic Baby Spinach}: 0.833
{Apple Honeycrisp Organic, Fresh Cauliflower, Organic Baby Spinach, Organic Strawberries} => {Organic Cucumber}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Fresh Cauliflower, Organic Strawberries} => {Organic Baby Spinach}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Fresh Cauliflower, Organic Baby Spinach} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Baby Carrots, Organic Raspberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cucumber, Organic Strawberries} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Red Onion} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Red Onion, Organic Strawberries} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Red Onion, Organic Strawberries} => {Organic Raspberries}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Seedless Red Grapes} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Limes, Seedless Red Grapes} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Organic Blueberries, Seedless Red Grapes} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Blueberries, Seedless Red Grapes} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Grape Tomatoes, Organic Raspberries} => {Large Lemon}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Grape Tomatoes, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Raspberries} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Baby Carrots, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Baby Carrots, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Baby Carrots, Organic Cucumber} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Whole Milk} => {Large Lemon}: 0.833
{Apple Honeycrisp Organic, Organic Raspberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Raspberries, Organic Yellow Onion} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Strawberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Strawberries, Organic Yellow Onion} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Lemon, Organic Raspberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Lemon, Organic Strawberries} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Lemon, Organic Strawberries, Organic Zucchini} => {Organic Garlic}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Blueberries, Organic Garlic} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Blueberries, Organic Garlic, Organic Zucchini} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Raspberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cucumber, Organic Raspberries} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Cucumber, Organic Strawberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Garlic} => {Organic Raspberries}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Garlic} => {Organic Raspberries}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Blueberries, Organic Cucumber} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Blueberries, Organic Cucumber, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cucumber} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Baby Spinach, Organic Blueberries} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Blueberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Limes, Organic Lemon} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Lemon, Organic Raspberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Lemon, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Baby Spinach, Organic Garlic} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Garlic, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Organic Garlic, Organic Raspberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Strawberries, Organic Yellow Onion} => {Organic Hass Avocado}: 0.833
{Apple Honeycrisp Organic, Organic Baby Spinach, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Green Bell Pepper, Hass Avocados} => {Organic Strawberries}: 0.833
{Fresh Cauliflower, Hass Avocados} => {Bag of Organic Bananas}: 0.833
{Hass Avocados, Organic Baby Spinach} => {Organic Strawberries}: 0.833
{Hass Avocados, Organic Italian Parsley Bunch} => {Bag of Organic Bananas}: 0.833
{Hass Avocados, Organic Large Extra Fancy Fuji Apple} => {Organic Baby Spinach}: 0.833
{Hass Avocados, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Hass Avocados, Organic Baby Arugula} => {Bag of Organic Bananas}: 0.833
{Hass Avocados, Organic Lemon, Organic Red Onion} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Hass Avocados, Organic Lemon} => {Organic Red Onion}: 0.833
{Hass Avocados, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Cilantro} => {Limes}: 0.833
{100% Whole Wheat Bread, Small Hass Avocado} => {Banana}: 0.833
{100% Whole Wheat Bread, Organic Lemon} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Bag of Organic Bananas, Organic Tomato Cluster} => {Organic Hass Avocado}: 0.833
{100% Whole Wheat Bread, Organic Baby Spinach} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Limes, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Limes, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Limes, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Bag of Organic Bananas, Organic Cucumber} => {Organic Hass Avocado}: 0.833
{100% Whole Wheat Bread, Bag of Organic Bananas, Organic Lemon, Organic Raspberries} => {Organic Strawberries}: 0.833
{100% Whole Wheat Bread, Organic Lemon, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Bag of Organic Bananas, Organic Red Onion} => {Organic Yellow Onion}: 0.833
{100% Whole Wheat Bread, Organic Grape Tomatoes} => {Banana}: 0.833
{100% Whole Wheat Bread, Banana, Organic Raspberries} => {Organic Avocado}: 0.833
{100% Whole Wheat Bread, Banana, Organic Raspberries} => {Organic Zucchini}: 0.833
{100% Whole Wheat Bread, Organic Raspberries, Organic Zucchini} => {Banana}: 0.833
{100% Whole Wheat Bread, Organic Baby Spinach, Organic Zucchini} => {Banana}: 0.833
{100% Whole Wheat Bread, Strawberries} => {Banana}: 0.833
{100% Whole Wheat Bread, Organic Strawberries, Organic Whole Milk} => {Banana}: 0.833
{100% Whole Wheat Bread, Organic Strawberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Baby Spinach, Organic Cucumber} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Baby Spinach, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Strawberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Organic Raspberries, Organic Strawberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{100% Whole Wheat Bread, Bag of Organic Bananas, Organic Baby Spinach} => {Organic Strawberries}: 0.833
{Blueberries, Organic Lemon} => {Organic Garlic}: 0.833
{Blueberries, Organic Red Bell Pepper} => {Banana}: 0.833
{Blueberries, Organic Red Bell Pepper} => {Organic Strawberries}: 0.833
{Blueberries, Small Hass Avocado} => {Banana}: 0.833
{Blueberries, Organic Strawberries, Organic Whole Milk} => {Banana}: 0.833
{Blueberries, Limes, Organic Baby Spinach} => {Banana}: 0.833
{Blueberries, Raspberries, Strawberries} => {Banana}: 0.833
{Organic Banana, Organic Strawberries, Raspberries} => {Organic Hass Avocado}: 0.833
{Organic Banana, Organic Blackberries, Organic Strawberries} => {Raspberries}: 0.833
{Organic Lemon, Original Hummus} => {Organic Raspberries}: 0.833
{Organic Blackberries, Organic Whole Milk} => {Organic Strawberries}: 0.833
{Organic Banana, Organic Granny Smith Apple, Organic Raspberries} => {Organic Strawberries}: 0.833
{Limes, Organic Baby Spinach, Organic Banana} => {Large Lemon}: 0.833
{Limes, Organic Banana, Organic Grape Tomatoes} => {Organic Baby Spinach}: 0.833
{Organic Banana, Organic Garlic, Organic Yellow Onion} => {Organic Hass Avocado}: 0.833
{Organic Banana, Organic Cucumber, Organic Large Extra Fancy Fuji Apple} => {Organic Baby Spinach}: 0.833
{Organic Baby Spinach, Organic Banana, Organic Cucumber} => {Organic Large Extra Fancy Fuji Apple}: 0.833
{Organic Banana, Organic Cucumber, Organic Zucchini} => {Organic Red Onion}: 0.833
{Broccoli Crown, Organic Baby Spinach, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Red Onion, Red Peppers} => {Organic Baby Spinach}: 0.833
{Organic Italian Parsley Bunch, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Organic Cilantro, Organic Italian Parsley Bunch, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Organic Italian Parsley Bunch, Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Organic Granny Smith Apple, Organic Strawberries, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.833
{Organic Granny Smith Apple, Organic Raspberries, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.833
{Organic Cilantro, Organic Granny Smith Apple, Organic Red Onion} => {Organic Raspberries}: 0.833
{Organic Baby Spinach, Organic Cucumber, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Baby Arugula, Organic Granny Smith Apple} => {Organic Baby Spinach}: 0.833
{Organic Baby Arugula, Organic Baby Spinach, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.833
{Michigan Organic Kale, Strawberries} => {Organic Baby Spinach}: 0.833
{Organic Blackberries, Organic Granny Smith Apple, Organic Large Extra Fancy Fuji Apple} => {Organic Strawberries}: 0.833
{Banana, Organic Blackberries, Small Hass Avocado} => {Organic Cucumber}: 0.833
{Fresh Cauliflower, Organic Cucumber, Organic Red Bell Pepper} => {Organic Strawberries}: 0.833
{Bag of Organic Bananas, Organic Red Bell Pepper, Original Hummus} => {Organic Cucumber}: 0.833
{Bag of Organic Bananas, Organic Red Bell Pepper, Seedless Red Grapes} => {Organic Strawberries}: 0.833
{Organic Red Bell Pepper, Organic Strawberries, Seedless Red Grapes} => {Bag of Organic Bananas}: 0.833
{Organic Baby Spinach, Organic Granny Smith Apple, Organic Red Bell Pepper} => {Organic Strawberries}: 0.833
{Organic Cucumber, Organic Granny Smith Apple, Organic Red Bell Pepper} => {Organic Strawberries}: 0.833
{Organic Blueberries, Organic Granny Smith Apple, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Organic Blueberries, Organic Red Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Limes, Organic Red Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Limes, Organic Cilantro, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Organic Baby Carrots, Organic Granny Smith Apple, Organic Red Bell Pepper} => {Organic Strawberries}: 0.833
{Organic Baby Carrots, Organic Granny Smith Apple, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Organic Granny Smith Apple, Organic Lemon, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Organic Granny Smith Apple, Organic Grape Tomatoes, Organic Red Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.833
{Organic Cilantro, Organic Granny Smith Apple, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.833
{Bag of Organic Bananas, Organic Baby Spinach, Organic Cilantro, Organic Red Bell Pepper} => {Organic Yellow Onion}: 0.833
{Bag of Organic Bananas, Organic Cilantro, Organic Red Bell Pepper, Organic Yellow Onion} => {Organic Baby Spinach}: 0.833
{Organic Baby Spinach, Organic Cilantro, Organic Red Bell Pepper, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Organic Raspberries, Organic Red Bell Pepper, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.833
{Organic Granny Smith Apple, Organic Zucchini, Original Hummus} => {Organic Baby Spinach}: 0.833
{Bag of Organic Bananas, Organic Garlic, Seedless Red Grapes} => {Organic Blueberries}: 0.833
