{Organic Baby Spinach, Sweet Potatoes} => {Broccoli Crown}: 0.857
{Seedless Red Grapes, Sweet Potatoes} => {Organic Avocado}: 0.857
{Organic Cauliflower, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.857
{Organic Broccoli, Organic Garlic} => {Bag of Organic Bananas}: 0.857
{Organic Red Bell Pepper, Organic Zucchini} => {Bag of Organic Bananas}: 0.857
{Organic Garlic, Organic Zucchini} => {Bag of Organic Bananas}: 0.857
{Banana, Organic Blueberries} => {Organic Strawberries}: 0.857
{Macaroni Shells & White Cheddar Cheese, Organic Raspberries} => {Bag of Organic Bananas}: 0.857
{Jalapeno Peppers, Organic Cilantro} => {Limes}: 0.857
{Fresh Mozzarella Ball, Green Bell Pepper} => {Limes}: 0.857
{Organic Italian Salad, Organic Raspberries} => {Organic Strawberries}: 0.857
{Organic Chicken Broth, Organic Zucchini} => {Large Lemon}: 0.857
{Naturals Chicken Nuggets, Organic Reduced Fat 2% Milk} => {Bag of Organic Bananas}: 0.857
{Naturals Chicken Nuggets, Organic Baby Spinach} => {Organic Strawberries}: 0.857
{Organic Navel Orange, Organic Raspberries} => {Bag of Organic Bananas}: 0.857
{Organic Roasted Sliced Chicken Breast, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
{Cage Free Large White Eggs, Organic Peeled Whole Baby Carrots} => {Banana}: 0.857
{Cage Free Large White Eggs, Organic Baby Spinach} => {Original Hummus}: 0.857
{Baby Arugula, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Lowfat 1% Milk} => {Organic Strawberries}: 0.857
{Organic Raspberries, YoKids Blueberry & Strawberry/Vanilla Yogurt} => {Organic Strawberries}: 0.857
{Bag of Organic Bananas, Organic Broccoli} => {Organic Strawberries}: 0.857
{Organic Cucumber, Organic Lemon} => {Bag of Organic Bananas}: 0.857
{Organic Apple Juice, Organic Lemon} => {Organic Strawberries}: 0.857
{Medium Cheddar Cheese Block, Organic Large Extra Fancy Fuji Apple} => {Organic Strawberries}: 0.857
{Medium Cheddar Cheese Block, Organic Hass Avocado} => {Limes}: 0.857
{Kiwi Sandia Sparkling Water, Pure Sparkling Water} => {Sparkling Water Grapefruit}: 0.857
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Orange Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Water Grapefruit} => {Sparkling Lemon Water}: 0.857
{Kiwi Sandia Sparkling Water, Lime Sparkling Water, Sparkling Lemon Water} => {Orange Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Lime Sparkling Water, Sparkling Water Grapefruit} => {Orange Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Lime Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Sparkling Lemon Water, Sparkling Water Grapefruit} => {Lime Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Water Grapefruit} => {Sparkling Lemon Water}: 0.857
{Cran Raspberry Sparkling Water, Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water} => {Sparkling Lemon Water}: 0.857
{Cran Raspberry Sparkling Water, Kiwi Sandia Sparkling Water, Sparkling Water Grapefruit} => {Lime Sparkling Water}: 0.857
{Cran Raspberry Sparkling Water, Kiwi Sandia Sparkling Water, Lime Sparkling Water} => {Sparkling Water Grapefruit}: 0.857
{Blackberry Cucumber Sparkling Water, Lime Sparkling Water} => {Kiwi Sandia Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water, Sparkling Water Berry} => {Lime Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Lime Sparkling Water, Sparkling Water Berry} => {Sparkling Lemon Water}: 0.857
{Blackberry Cucumber Sparkling Water, Lime Sparkling Water, Sparkling Lemon Water, Sparkling Water Berry} => {Kiwi Sandia Sparkling Water}: 0.857
{Kiwi Sandia Sparkling Water, Peach Pear Flavored Sparkling Water} => {Sparkling Water Grapefruit}: 0.857
{Strawberries, Super Soft Taco Flour Tortillas} => {Banana}: 0.857
{Jalapeno Peppers, Lime} => {Banana}: 0.857
{Lime, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Lime, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Whole String Cheese, Thin Crust Pepperoni Pizza} => {Banana}: 0.857
{Bag of Organic Bananas, Organic Bunny Fruit Snacks Berry Patch, Organic Raspberries} => {Organic Strawberries}: 0.857
{Organic Ginger Root, Organic Spinach Bunch} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Spinach Bunch} => {Organic Ginger Root}: 0.857
{Organic Raspberries, Organic Spinach Bunch} => {Bag of Organic Bananas}: 0.857
{Organic Summer Strawberry Bunny Fruit Snacks, Small Hass Avocado} => {Organic Strawberries}: 0.857
{Organic Baby Spinach, Organic Whole Cashews} => {Banana}: 0.857
{Organic Large Extra Fancy Fuji Apple, Organic Raspberries} => {Organic Strawberries}: 0.857
{Organic Ginger Root, Organic Whole Grassmilk Milk} => {Bag of Organic Bananas}: 0.857
{Organic Raspberries, Organic Whole Grassmilk Milk} => {Bag of Organic Bananas}: 0.857
{Organic Cilantro, Organic Strawberries} => {Limes}: 0.857
{Organic Cucumber, Organic Lowfat 1% Milk} => {Organic Baby Spinach}: 0.857
{Passionfruit Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water} => {Lime Sparkling Water}: 0.857
{Passionfruit Sparkling Water, Peach Pear Flavored Sparkling Water, Sparkling Lemon Water, Sparkling Water Grapefruit} => {Lime Sparkling Water}: 0.857
{Organic Chicken & Apple Sausage, Organic Cucumber} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Chicken & Apple Sausage, Organic Cucumber} => {Organic Strawberries}: 0.857
{Organic Chicken & Apple Sausage, Organic Raspberries} => {Organic Strawberries}: 0.857
{Organic Chicken & Apple Sausage, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
{Crushed Tomatoes, Organic Yellow Onion} => {Organic Small Bunch Celery}: 0.857
{Organic Whole Milk, Plain Greek Yogurt} => {Bag of Organic Bananas}: 0.857
{Organic American Cheese Singles, Organic Orange Bell Pepper} => {Organic Bell Pepper}: 0.857
{Organic Orange Bell Pepper, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Organic Orange Bell Pepper, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Organic Orange Bell Pepper, Organic Red Onion} => {Organic Zucchini}: 0.857
{Organic Orange Bell Pepper, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.857
{Organic Orange Bell Pepper, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Navel Orange, Organic Orange Bell Pepper, Organic Strawberries} => {Organic Blueberries}: 0.857
{Organic Lemon, Organic Navel Orange, Organic Orange Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Organic Blueberries, Organic Orange Bell Pepper} => {Organic Red Bell Pepper}: 0.857
{Organic Baby Arugula, Organic Orange Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Orange Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Fresh Cauliflower, Organic Orange Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Fresh Cauliflower, Organic Orange Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Orange Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Organic Baby Carrots, Organic Orange Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Lemon, Organic Orange Bell Pepper} => {Organic Strawberries}: 0.857
{Organic Lemon, Organic Orange Bell Pepper, Organic Red Onion} => {Organic Strawberries}: 0.857
{Organic Orange Bell Pepper, Organic Red Bell Pepper, Organic Red Onion} => {Organic Raspberries}: 0.857
{Organic Orange Bell Pepper, Organic Raspberries, Organic Red Onion} => {Organic Red Bell Pepper}: 0.857
{Bag of Organic Bananas, Organic Cucumber, Organic Orange Bell Pepper} => {Organic Strawberries}: 0.857
{Organic Garlic, Organic Orange Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Orange Bell Pepper, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Orange Bell Pepper, Organic Red Bell Pepper, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
{Organic Orange Bell Pepper, Organic Red Bell Pepper, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
{Organic Grade A Free Range Large Brown Eggs, Organic Strawberries} => {Organic Raspberries}: 0.857
{Organic Grape Tomatoes, Organic Strawberries} => {Organic Avocado}: 0.857
{Mandarin Oranges, Organic Blueberries} => {Banana}: 0.857
{Gluten Free Whole Grain Bread, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.857
{Gluten Free Whole Grain Bread, Organic Grape Tomatoes} => {Organic Strawberries}: 0.857
{Organic Carrot Bunch, Red Leaf Lettuce} => {Organic Cucumber}: 0.857
{Organic Baby Spinach, Organic Raspberries} => {Organic Strawberries}: 0.857
{Organic Red Onion, Red Leaf Lettuce} => {Organic Yellow Onion}: 0.857
{Organic Baby Spinach, Organic Cucumber, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Whole Milk, Salted Tub of Butter} => {Bag of Organic Bananas}: 0.857
{Organic Garlic, Organic Lemon} => {Organic Italian Parsley Bunch}: 0.857
{Organic Zucchini, Original Hot Sauce} => {Bag of Organic Bananas}: 0.857
{Organic Ginger Root, Organic Uncured Sliced Black Forest Ham} => {Bag of Organic Bananas}: 0.857
{Organic Uncured Sliced Black Forest Ham, Original Hummus} => {Organic Baby Spinach}: 0.857
{Apple Honeycrisp Organic, Organic Uncured Sliced Black Forest Ham} => {Bag of Organic Bananas}: 0.857
{Organic Strawberries, Organic Uncured Sliced Black Forest Ham} => {Organic Hass Avocado}: 0.857
{Organic Whole Milk, Original Semisoft Cheese} => {Banana}: 0.857
{Bartlett Pears, Green Peas} => {Banana}: 0.857
{Banana, Michigan Organic Kale} => {Large Lemon}: 0.857
{Organic Baby Spinach, Organic Lemon} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Organic Raspberries} => {Bag of Organic Bananas}: 0.857
{Green Bell Pepper, Tomato Paste} => {Banana}: 0.857
{Pure Sparkling Water, Sparkling Lemon Water} => {Sparkling Water Grapefruit}: 0.857
{Pure Sparkling Water, Sparkling Water Grapefruit} => {Sparkling Lemon Water}: 0.857
{Cran Raspberry Sparkling Water, Sparkling Water Berry, Sparkling Water Grapefruit} => {Peach Pear Flavored Sparkling Water}: 0.857
{Lime Sparkling Water, Sparkling Lemon Water, Sparkling Water Berry} => {Sparkling Water Grapefruit}: 0.857
{Organic Baby Spinach, Strawberry Rhubarb Yoghurt} => {Limes}: 0.857
{Marinara Pasta Sauce, Organic Red Onion} => {Organic Baby Spinach}: 0.857
{Organic Lemon, Sea Salt Potato Chips} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Thompson Seedless Raisins} => {Organic Hass Avocado}: 0.857
{Organic Snipped Green Beans, Organic Thompson Seedless Raisins} => {Organic Blueberries}: 0.857
{Organic Lemon, Organic Thompson Seedless Raisins} => {Organic Hass Avocado}: 0.857
{Organic Lemon, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.857
{Organic Blueberries, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.857
{Organic Red Bell Pepper, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.857
{Organic D'Anjou Pears, Organic Strawberries, Organic Thompson Seedless Raisins} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Red Onion, Organic Thompson Seedless Raisins} => {Organic Strawberries}: 0.857
{Banana, Skim Milk} => {Organic Avocado}: 0.857
{"Clementines, Vanilla Unsweetened Almond Milk} => {Banana}: 0.857
{Original Whipped Cream Cheese, Strawberries} => {Banana}: 0.857
{Green Tea With Ginseng and Honey, Organic Raspberries} => {Bag of Organic Bananas}: 0.857
{Organic Plain Greek Whole Milk Yogurt, Sparkling Water Grapefruit} => {Bag of Organic Bananas}: 0.857
{Organic Plain Greek Whole Milk Yogurt, Organic Strawberries} => {Organic Garnet Sweet Potato (Yam)}: 0.857
{Organic Peeled Whole Baby Carrots, Organic Plain Greek Whole Milk Yogurt} => {Organic Strawberries}: 0.857
{Organic Plain Greek Whole Milk Yogurt, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Plain Greek Whole Milk Yogurt, Organic Red Bell Pepper} => {Organic Cucumber}: 0.857
{Mild Salsa, Seedless Red Grapes} => {Organic Strawberries}: 0.857
{Organic Navel Orange, Organic Sunday Bacon} => {Bag of Organic Bananas}: 0.857
{Organic Navel Orange, Organic Sunday Bacon} => {Bag of Organic Bananas}: 0.857
{Organic Red Onion, Organic Whole Milk with DHA Omega-3} => {Organic Grape Tomatoes}: 0.857
{Organic Raspberries, Pita Chips Simply Naked} => {Bag of Organic Bananas}: 0.857
{Organic Peeled Whole Baby Carrots, Pita Chips Simply Naked} => {Organic Strawberries}: 0.857
{Bag of Organic Bananas, Pita Chips Simply Naked} => {Organic Strawberries}: 0.857
{Hass Avocados, Trail Mix} => {Raspberries}: 0.857
{Organic Small Bunch Celery, Organic Zucchini} => {Banana}: 0.857
{Organic Cheese Frozen Pizza, Organic D'Anjou Pears} => {Organic Strawberries}: 0.857
{Organic Cheese Frozen Pizza, Organic Red Onion} => {Bag of Organic Bananas}: 0.857
{Organic Cheese Frozen Pizza, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Cheese Frozen Pizza, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Cheese Frozen Pizza, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.857
{Organic Cheese Frozen Pizza, Organic Large Extra Fancy Fuji Apple, Organic Raspberries} => {Bag of Organic Bananas}: 0.857
{Organic Cheese Frozen Pizza, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{European Cucumber, Grade A Large Eggs Cage Free Omega 3} => {Organic Avocado}: 0.857
{Grade A Large Eggs Cage Free Omega 3, Raspberries} => {Banana}: 0.857
{Grade A Large Eggs Cage Free Omega 3, Organic Garlic} => {Large Lemon}: 0.857
{Bag of Organic Bananas, Sinfully Sweet Campari Tomatoes} => {Organic Strawberries}: 0.857
{Organic Strawberries, Sinfully Sweet Campari Tomatoes} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Tomato Sauce} => {Organic Hass Avocado}: 0.857
{Organic Bartlett Pear, Tomato Sauce} => {Bag of Organic Bananas}: 0.857
{Banana, Organic Baby Spinach, Tilapia Filet} => {Organic Avocado}: 0.857
{Broccoli Crown, Organic Unsweetened Vanilla Almond Milk} => {Organic Baby Spinach}: 0.857
{Organic Baby Spinach, Organic Unsweetened Vanilla Almond Milk} => {Banana}: 0.857
{Banana, Organic Unsweetened Vanilla Almond Milk} => {Organic Baby Spinach}: 0.857
{Organic Unsweetened Vanilla Almond Milk, Organic Zucchini} => {Organic Baby Spinach}: 0.857
{Baked Aged White Cheddar Rice and Corn Puffs, Organic Raspberries} => {Organic Baby Spinach}: 0.857
{Baked Aged White Cheddar Rice and Corn Puffs, Organic Zucchini} => {Banana}: 0.857
{Baked Aged White Cheddar Rice and Corn Puffs, Organic Whole String Cheese} => {Organic Strawberries}: 0.857
{Baked Aged White Cheddar Rice and Corn Puffs, Limes} => {Organic Baby Spinach}: 0.857
{Cantaloupe, Whole Milk Plain Yogurt} => {Organic Avocado}: 0.857
{Banana, Whole Milk Plain Yogurt} => {Organic Baby Spinach}: 0.857
{Organic Red Bell Pepper, Whole Milk Plain Yogurt} => {Organic Strawberries}: 0.857
{Organic Red Bell Pepper, Sharp Cheddar Cheese, Whole Milk Plain Yogurt} => {Organic Avocado}: 0.857
{Organic Red Bell Pepper, Whole Milk Plain Yogurt} => {Organic Strawberries}: 0.857
{Organic Strawberries, Whole Milk Plain Yogurt} => {Organic Whole Milk}: 0.857
{Organic Raspberries, Whole Milk Plain Yogurt} => {Organic Strawberries}: 0.857
{Bag of Organic Bananas, Organic Whole Milk, Whole Milk Plain Yogurt} => {Organic Strawberries}: 0.857
{Bag of Organic Bananas, Natural Artesian Water} => {Organic Hass Avocado}: 0.857
{Natural Artesian Water, Seedless Red Grapes} => {Organic Hass Avocado}: 0.857
{Banana, Natural Artesian Water} => {Organic Strawberries}: 0.857
{Mini Original Babybel Cheese, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Limes, Organic Whipped Naturally Buttery Spread} => {Organic Strawberries}: 0.857
{Banana, Cantaloupe} => {Organic Avocado}: 0.857
{Organic Red Onion, Organic Shredded Carrots} => {Organic Baby Spinach}: 0.857
{Goat Cheese Crumbles, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.857
{Goat Cheese Crumbles, Michigan Organic Kale} => {Organic Baby Spinach}: 0.857
{Feta Cheese Crumbles, Goat Cheese Crumbles} => {Organic Baby Spinach}: 0.857
{Goat Cheese Crumbles, Limes, Organic Strawberries} => {Organic Baby Spinach}: 0.857
{Chicken & Maple Breakfast Sausage, Organic Blueberries} => {Bag of Organic Bananas}: 0.857
{Chicken & Maple Breakfast Sausage, Organic Baby Carrots} => {Organic Strawberries}: 0.857
{Chicken & Maple Breakfast Sausage, Organic Raspberries, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Large Lemon, Organic Lacinato (Dinosaur) Kale} => {Organic Baby Spinach}: 0.857
{Apple Honeycrisp Organic, Organic Avocado} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Organic Strawberries, Organic Yellow Onion} => {Banana}: 0.857
{Banana, Organic Baby Spinach, Organic Yellow Onion} => {Organic Strawberries}: 0.857
{"Milk, Organic Cilantro} => {Bag of Organic Bananas}: 0.857
{Limes, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Uncured Genoa Salami} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Organic Large Extra Fancy Fuji Apple} => {Organic Strawberries}: 0.857
{2% Reduced Fat DHA Omega-3 Reduced Fat Milk, Organic Blueberries} => {Organic Strawberries}: 0.857
{Cauliflower, Green Beans} => {Banana}: 0.857
{Banana, Italian Extra Virgin Olive Oil} => {Organic Baby Spinach}: 0.857
{Italian Extra Virgin Olive Oil, Organic Yellow Onion} => {Organic Hass Avocado}: 0.857
{Organic Tomato Sauce, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.857
{Organic Gala Apples, Organic Tomato Sauce} => {Bag of Organic Bananas}: 0.857
{Organic Red Bell Pepper, Organic Tomato Sauce} => {Bag of Organic Bananas}: 0.857
{Green Bell Pepper, Organic Tomato Sauce} => {Bag of Organic Bananas}: 0.857
{Organic Carrot Bunch, Organic Iceberg Lettuce} => {Bag of Organic Bananas}: 0.857
{Organic Cucumber, Organic Iceberg Lettuce} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Organic Iceberg Lettuce} => {Bag of Organic Bananas}: 0.857
{Limes, Organic Garnet Sweet Potato (Yam)} => {Organic Cilantro}: 0.857
{Large Alfresco Eggs, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.857
{Organic Cilantro, Organic Whole Milk} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Organic Red Onion, Organic Small Bunch Celery} => {Organic Cucumber}: 0.857
{Bag of Organic Bananas, Organic Hass Avocado, Organic Strawberries} => {Organic Raspberries}: 0.857
{Organic Avocado, Organic Cilantro, Organic Strawberries} => {Limes}: 0.857
{Banana, Large Lemon, Limes} => {Organic Avocado}: 0.857
{Large Lemon, Limes, Organic Avocado} => {Banana}: 0.857
{Organic Bartlett Pear, Organic Green Seedless Grapes} => {Bag of Organic Bananas}: 0.857
{Organic Green Seedless Grapes, Organic Red Bell Pepper} => {Bag of Organic Bananas}: 0.857
{Organic Blueberries, Organic Green Seedless Grapes} => {Organic Strawberries}: 0.857
{Organic Gala Apples, Organic Green Seedless Grapes} => {Organic Strawberries}: 0.857
{Blackberries, Sweet Kale Salad Mix} => {Raspberries}: 0.857
{Organic Shredded Mozzarella, Organic Whole Milk} => {Bag of Organic Bananas}: 0.857
{Organic Garlic, Organic Shredded Mozzarella} => {Bag of Organic Bananas}: 0.857
{Organic Garlic, Organic Shredded Mozzarella} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Organic Cucumber, Organic Shredded Mozzarella} => {Bag of Organic Bananas}: 0.857
{Organic Shredded Mozzarella, Organic Whole Milk} => {Bag of Organic Bananas}: 0.857
{Organic Whole Kernel Sweet Corn No Salt Added, Yellow Bell Pepper} => {Orange Bell Pepper}: 0.857
{Organic Baby Arugula, Organic Whole Kernel Sweet Corn No Salt Added} => {Bag of Organic Bananas}: 0.857
{Organic Cucumber, Organic Whole Kernel Sweet Corn No Salt Added} => {Bag of Organic Bananas}: 0.857
{Organic Strawberries, Organic Whole Kernel Sweet Corn No Salt Added} => {Bag of Organic Bananas}: 0.857
{Organic Black Beans, Organic Strawberries, Organic Whole Kernel Sweet Corn No Salt Added} => {Bag of Organic Bananas}: 0.857
{Citrus Mandarins Organic, Organic Raspberries} => {Organic Strawberries}: 0.857
{Organic Carrot Bunch, Organic Green Leaf Lettuce} => {Organic Cilantro}: 0.857
{Green Seedless Grapes, Yellow Onions} => {Banana}: 0.857
{Green Seedless Grapes, Yellow Onions} => {Green Bell Pepper}: 0.857
{Clementines, Green Seedless Grapes, Organic Blueberries} => {Strawberries}: 0.857
{Organic Turkey Bacon, Unsweetened Almondmilk} => {Organic Strawberries}: 0.857
{Organic Garlic, Organic Turkey Bacon} => {Organic Strawberries}: 0.857
{Organic Grape Tomatoes, Organic Strawberries, Organic Turkey Bacon} => {Bag of Organic Bananas}: 0.857
{Organic Baby Arugula, Organic Rainbow Carrots} => {Organic Zucchini}: 0.857
{Fresh Cauliflower, Organic Navel Orange} => {Bag of Organic Bananas}: 0.857
{Organic Navel Orange, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
{Organic Navel Orange, Organic Rainbow Carrots} => {Bag of Organic Bananas}: 0.857
{Corn Tortillas, Organic Unsweetened Almond Milk} => {Organic Baby Spinach}: 0.857
{Corn Tortillas, Organic Garlic} => {Limes}: 0.857
{Corn Tortillas, Red Peppers} => {Organic Avocado}: 0.857
{Corn Tortillas, Organic Cilantro} => {Limes}: 0.857
{Banana, Corn Tortillas, Limes} => {Organic Avocado}: 0.857
{Organic Italian Parsley Bunch, Organic Ketchup} => {Bag of Organic Bananas}: 0.857
{Organic Black Beans, Organic Ketchup} => {Organic Strawberries}: 0.857
{Organic Ketchup, Organic Lemon} => {Bag of Organic Bananas}: 0.857
{Organic Ketchup, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Packaged Grape Tomatoes, Seedless Red Grapes} => {Strawberries}: 0.857
{Bag of Organic Bananas, Clementines, Packaged Grape Tomatoes} => {Raspberries}: 0.857
{Banana, Fresh Ginger Root} => {Large Lemon}: 0.857
{Blood Oranges, Fresh Ginger Root} => {Banana}: 0.857
{Large Alfresco Eggs, Limes} => {Large Lemon}: 0.857
{Fresh Cauliflower, Limes} => {Large Lemon}: 0.857
{Limes, Yellow Bell Pepper} => {Organic Red Onion}: 0.857
{Limes, Organic Yellow Onion} => {Organic Red Onion}: 0.857
{Organic Baby Spinach, Red Peppers} => {Banana}: 0.857
{Limes, Strawberries} => {Banana}: 0.857
{Orange Bell Pepper, Red Peppers} => {Banana}: 0.857
{Broccoli Crown, Yellow Onions} => {Banana}: 0.857
{85% Lean Ground Beef, Organic Large Brown Eggs} => {Banana}: 0.857
{Broccoli Crown, Organic Large Brown Eggs} => {Organic Avocado}: 0.857
{Banana, Organic Cilantro, Organic Large Brown Eggs} => {Large Lemon}: 0.857
{Large Lemon, Organic Cilantro, Organic Large Brown Eggs} => {Limes}: 0.857
{Limes, Organic Cilantro, Organic Large Brown Eggs} => {Organic Avocado}: 0.857
{Organic Avocado, Organic Large Brown Eggs, Organic Whole Milk} => {Banana}: 0.857
{Organic Baby Spinach, Organic Broccoli Crowns} => {Bag of Organic Bananas}: 0.857
{Banana, Organic Baby Kale} => {Organic Avocado}: 0.857
{Fresh Cauliflower, Organic Cucumber} => {Organic Red Onion}: 0.857
{Lemon Hummus, Organic Large Extra Fancy Fuji Apple} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Organic Lemon, Organic Romaine Hearts} => {Bag of Organic Bananas}: 0.857
{Diced Tomatoes, Organic Italian Parsley Bunch} => {Banana}: 0.857
{Bag of Organic Bananas, Organic Dill} => {Organic Strawberries}: 0.857
{Organic Cucumber, Organic Dill} => {Organic Baby Spinach}: 0.857
{Organic Baby Spinach, Organic Blueberries} => {Organic Strawberries}: 0.857
{Bag of Organic Bananas, Organic Raspberries, Organic Whole Milk} => {Organic Italian Parsley Bunch}: 0.857
{Organic Lemon, Organic Navel Orange, Organic Strawberries} => {Bag of Organic Bananas}: 0.857
{Asparation/Broccolini/Baby Broccoli, Strawberries} => {Banana}: 0.857
{Organic Avocado, XL Emerald White Seedless Grapes} => {Large Lemon}: 0.857
{Total 2% All Natural Plain Greek Yogurt, Total 2% Lowfat Greek Strained Yogurt With Blueberry} => {Total 2% Greek Strained Yogurt with Cherry 5.3 oz}: 0.857
{Bag of Organic Bananas, Total 2% All Natural Plain Greek Yogurt} => {Organic Strawberries}: 0.857
{Organic Baby Spinach, Organic Romaine} => {Organic Strawberries}: 0.857
{Fresh Ginger Root, Organic Raspberries} => {Organic Strawberries}: 0.857
{Jalapeno Peppers, Organic Zucchini} => {Bag of Organic Bananas}: 0.857
{Jalapeno Peppers, Organic Red Onion, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
{Bag of Organic Bananas, Jalapeno Peppers, Organic Yellow Onion} => {Organic Red Onion}: 0.857
{Organic D'Anjou Pears, Organic Yellow Onion} => {Organic Garlic}: 0.857
{Organic Garnet Sweet Potato (Yam), Organic Large Extra Fancy Fuji Apple} => {Organic Baby Spinach}: 0.857
{Organic Raspberries, Organic Whole Milk} => {Organic Strawberries}: 0.857
{Carrots, Fresh Cauliflower} => {Organic Cilantro}: 0.857
{Organic Garlic, Organic Hass Avocado, Organic Raspberries} => {Bag of Organic Bananas}: 0.857
{Organic Baby Spinach, Organic Cucumber, Organic Garnet Sweet Potato (Yam)} => {Organic Hass Avocado}: 0.857
{Large Lemon, Organic Baby Spinach, Organic Small Bunch Celery} => {Organic Cucumber}: 0.857
{Large Lemon, Organic Cucumber, Organic Small Bunch Celery} => {Organic Baby Spinach}: 0.857
{Organic Cucumber, Organic Garlic, Organic Small Bunch Celery} => {Organic Baby Spinach}: 0.857
{Organic Cucumber, Organic Red Onion, Organic Zucchini} => {Organic Hass Avocado}: 0.857
{Organic Broccoli, Super Greens Salad} => {Organic Yellow Onion}: 0.857
{Bag of Organic Bananas, Organic Raspberries, Organic Whole String Cheese} => {Organic Cucumber}: 0.857
{Organic Cucumber, Organic Raspberries, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.857
{Organic Cucumber, Organic Garlic, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.857
